id,value,risk
1511,4157.49,2
1512,8631.42,6
1513,4756.19,6
1514,9474.08,5
1515,4463.97,9
1516,6311.36,1
1517,6321.69,9
1518,2428.28,10
1519,5872.23,3
1520,934.09,9
1521,7007.38,7
1522,4144.75,6
1523,3450.75,2
1524,6278.21,1
1525,9974.56,2
1526,5627.69,6
1527,8206.30,4
1528,1887.16,8
1529,4206.65,7
1530,2514.65,9
1531,7575.73,2
1532,5503.85,8
1533,9757.61,3
1534,3922.41,7
1535,6457.63,9
1536,4450.23,8
1537,1063.61,9
1538,9954.57,1
1539,1977.69,7
1540,7067.64,7
1541,2532.15,10
1542,8640.46,3
1543,2300.42,5
1544,7844.01,8
1545,9148.28,4
1546,3240.36,3
1547,2231.71,8
1548,175.61,7
1549,3675.16,3
1550,3831.36,10
1551,6100.87,4
1552,8846.54,10
1553,1177.13,7
1554,2878.30,7
1555,1467.36,3
1556,255.76,4
1557,1055.61,6
1558,3098.61,3
1559,5566.46,10
1560,2181.72,8
1561,6564.40,9
1562,7345.15,1
1563,90.13,1
1564,6446.56,8
1565,1858.01,1
1566,4460.20,4
1567,8892.92,8
1568,7226.88,10
1569,7027.71,3
1570,2094.46,5
1571,7519.99,6
1572,4955.17,9
1573,2292.39,2
1574,7338.56,4
1575,3072.96,9
1576,765.84,4
1577,3537.09,1
1578,8680.59,5
1579,7861.28,1
1580,9262.02,2
1581,2729.63,9
1582,8281.61,5
1583,530.82,9
1584,8014.09,6
1585,8396.44,10
1586,1852.20,6
1587,3917.93,8
1588,648.19,10
1589,3301.32,7
1590,4516.53,6
1591,9746.65,9
1592,6642.61,4
1593,8746.50,8
1594,4966.59,7
1595,6468.03,5
1596,5022.35,4
1597,7503.09,5
1598,6937.59,3
1599,8034.87,2
1600,1026.94,10
1601,278.38,3
1602,6576.56,5
1603,8211.92,5
1604,4523.58,5
1605,3840.61,5
1606,6629.90,3
1607,7140.43,7
1608,6447.98,8
1609,2446.75,8
1610,3541.29,8
1611,4307.80,4
1612,4876.81,7
1613,8057.26,10
1614,1530.34,7
1615,4817.25,9
1616,5471.20,4
1617,8971.71,10
1618,8512.85,9
1619,3908.87,8
1620,1977.37,2
1621,982.42,3
1622,2327.54,3
1623,8052.70,2
1624,1230.68,8
1625,9918.38,3
1626,2149.87,4
1627,9616.19,8
1628,3681.28,9
1629,9539.72,8
1630,9202.14,4
1631,6102.27,5
1632,4844.71,6
1633,4143.44,3
1634,2910.00,8
1635,4261.22,2
1636,5277.69,6
1637,953.96,3
1638,3509.24,3
1639,3998.47,8
1640,6689.33,2
1641,3397.36,9
1642,9772.54,10
1643,6932.11,3
1644,9620.22,1
1645,2696.12,6
1646,1004.30,9
1647,9698.12,4
1648,3756.53,9
1649,1871.76,9
1650,5743.09,7
1651,2657.89,7
1652,5393.67,1
1653,3205.20,1
1654,5714.23,5
1655,531.86,5
1656,7823.61,4
1657,7480.66,7
1658,2491.51,8
1659,2664.49,6
1660,9492.59,5
1661,926.19,8
1662,6055.20,6
1663,7120.27,8
1664,1660.17,7
1665,3664.87,2
1666,8974.88,10
1667,4616.78,6
1668,1988.46,8
1669,1703.12,4
1670,7298.68,6
1671,5420.28,10
1672,2999.53,6
1673,3008.44,4
1674,9397.07,1
1675,4760.57,9
1676,4661.85,8
1677,7066.24,2
1678,6987.34,8
1679,66.35,6
1680,8500.84,9
1681,6456.40,2
1682,8356.36,6
1683,6378.79,9
1684,6576.25,10
1685,8452.51,10
1686,2402.34,9
1687,4670.09,7
1688,2428.72,7
1689,4422.68,4
1690,3532.74,7
1691,1475.71,6
1692,2670.08,3
1693,4898.26,8
1694,1683.53,2
1695,7242.66,4
1696,7276.81,9
1697,8577.41,4
1698,8766.47,3
1699,5103.47,3
1700,3843.40,5
1701,4243.35,9
1702,2704.23,1
1703,1403.89,3
1704,6061.83,1
1705,5602.52,4
1706,2879.42,2
1707,4244.80,4
1708,9516.06,5
1709,385.59,10
1710,6302.05,10
1711,6542.18,10
1712,8514.82,5
1713,6704.92,10
1714,2090.79,6
1715,5666.18,6
1716,6133.57,10
1717,1624.77,6
1718,2967.35,9
1719,2589.31,1
1720,5895.93,1
1721,9176.03,4
1722,6378.70,4
1723,9655.25,9
1724,7597.52,4
1725,7635.12,5
1726,4590.94,1
1727,7574.16,8
1728,1659.53,3
1729,8787.03,9
1730,2639.33,1
1731,9056.85,9
1732,6096.97,3
1733,5105.50,2
1734,5372.51,3
1735,8619.42,2
1736,7696.02,5
1737,4308.63,4
1738,9995.10,3
1739,5521.47,3
1740,4317.37,2
1741,4586.10,2
1742,8491.37,8
1743,9545.34,4
1744,8377.05,5
1745,7944.60,1
1746,5103.39,6
1747,7380.29,5
1748,2503.66,3
1749,3581.00,9
1750,7641.16,6
1751,744.66,10
1752,7130.59,1
1753,7968.04,3
1754,7817.53,5
1755,6060.97,7
1756,6354.03,5
1757,3425.44,5
1758,5029.95,6
1759,9492.63,2
1760,2772.53,4
1761,2349.47,1
1762,51.46,7
1763,458.01,5
1764,4220.92,8
1765,9987.02,8
1766,9947.36,2
1767,1356.36,6
1768,5321.26,6
1769,4665.79,4
1770,3199.69,2
1771,1172.02,2
1772,4595.84,6
1773,729.68,10
1774,4500.28,1
1775,5867.40,6
1776,3521.84,9
1777,6079.25,1
1778,1964.18,10
1779,9031.71,6
1780,7354.61,8
1781,3179.83,1
1782,5618.73,1
1783,2121.79,8
1784,8806.42,5
1785,9675.31,4
1786,4939.56,10
1787,4812.87,1
1788,4739.48,3
1789,2333.39,1
1790,4933.40,5
1791,2471.37,4
1792,2917.23,1
1793,5948.72,2
1794,4808.41,8
1795,9568.25,3
1796,554.74,5
1797,7042.98,4
1798,626.51,5
1799,4970.82,6
1800,8919.02,2
1801,726.57,8
1802,3498.01,6
1803,7482.49,1
1804,8552.48,5
1805,7924.26,2
1806,7857.41,6
1807,7743.99,7
1808,7827.17,8
1809,9317.70,1
1810,150.29,8
1811,5666.18,6
1812,3484.91,8
1813,1820.54,6
1814,6864.69,6
1815,934.09,3
1816,5578.36,1
1817,3177.25,6
1818,2256.39,2
1819,7802.94,6
1820,799.85,6
1821,364.64,3
1822,346.11,10
1823,4401.41,3
1824,7570.12,8
1825,7875.57,9
1826,2807.45,3
1827,1063.90,6
1828,3456.01,6
1829,2677.08,4
1830,4218.18,9
1831,1832.80,10
1832,495.96,3
1833,3660.55,5
1834,8813.26,2
1835,8203.25,8
1836,6834.62,7
1837,4739.75,6
1838,8356.70,7
1839,4427.05,5
1840,3702.52,10
1841,2402.32,7
1842,9040.18,1
1843,9249.31,10
1844,5223.83,5
1845,484.01,8
1846,6420.03,2
1847,9820.00,3
1848,4795.49,1
1849,7209.52,9
1850,1320.09,7
1851,9704.87,8
1852,5852.65,1
1853,2132.36,3
1854,6356.53,8
1855,4413.70,8
1856,6720.67,6
1857,3506.13,1
1858,2281.73,2
1859,4671.07,9
1860,8950.82,2
1861,9832.67,10
1862,5697.76,10
1863,9773.49,5
1864,6046.80,7
1865,2857.91,9
1866,4856.14,9
1867,808.74,6
1868,4811.31,7
1869,3124.11,9
1870,8238.99,8
1871,6257.16,1
1872,4676.82,10
1873,3337.57,8
1874,1407.69,5
1875,551.39,8
1876,1331.86,5
1877,9273.82,6
1878,1208.69,2
1879,9540.24,4
1880,9713.93,4
1881,2717.66,9
1882,2842.29,9
1883,5483.82,6
1884,8012.32,7
1885,6023.30,3
1886,4528.35,7
1887,8201.47,7
1888,8709.21,1
1889,3280.31,3
1890,6544.36,7
1891,8300.42,6
1892,4884.13,6
1893,8783.78,9
1894,6264.42,7
1895,3032.45,2
1896,17.25,1
1897,9532.88,1
1898,8494.02,10
1899,5257.29,9
1900,7348.69,9
1901,4819.35,8
1902,873.75,8
1903,1235.73,7
1904,486.29,7
1905,2618.45,2
1906,7416.25,2
1907,3532.15,2
1908,401.05,9
1909,9457.18,6
1910,9344.24,10
1911,1175.08,7
1912,5209.66,1
1913,7710.48,3
1914,1313.37,9
1915,406.21,8
1916,8215.59,3
1917,1863.74,9
1918,2832.18,1
1919,5842.41,6
1920,6564.85,10
1921,3180.36,10
1922,9232.59,10
1923,3681.93,7
1924,7570.19,3
1925,426.11,4
1926,3897.77,9
1927,5704.99,8
1928,2266.84,7
1929,2827.27,1
1930,3620.05,4
1931,5250.85,10
1932,6085.43,3
1933,277.53,7
1934,1940.61,7
1935,4097.32,1
1936,4662.37,6
1937,4959.09,7
1938,1112.98,9
1939,2225.50,4
1940,8755.42,1
1941,8006.03,7
1942,1936.49,1
1943,821.63,3
1944,5991.52,6
1945,4613.68,6
1946,2121.55,9
1947,2549.47,4
1948,8746.88,10
1949,1085.50,1
1950,8077.13,6
1951,2121.01,10
1952,6843.33,8
1953,7709.38,8
1954,2051.97,10
1955,4499.64,10
1956,942.91,8
1957,2068.06,6
1958,6414.49,6
1959,7689.32,5
1960,7531.89,7
1961,8414.01,1
1962,9522.33,6
1963,1994.77,6
1964,9208.06,4
1965,76.78,10
1966,3111.12,5
1967,7881.89,2
1968,4619.60,2
1969,3521.20,10
1970,9422.86,6
1971,124.32,2
1972,851.36,4
1973,4637.98,4
1974,7398.16,10
1975,6791.07,5
1976,7314.01,9
1977,123.30,10
1978,1172.08,9
1979,7811.81,9
1980,4263.70,4
1981,9392.04,2
1982,842.54,5
1983,9350.76,8
1984,964.94,1
1985,5369.84,7
1986,5020.44,1
1987,7026.46,1
1988,8206.24,3
1989,5721.73,5
1990,7024.99,7
1991,3133.92,10
1992,7388.32,3
1993,9600.66,8
1994,1753.03,7
1995,457.55,5
1996,3726.42,7
1997,8837.32,9
1998,8230.28,6
1999,8007.05,4
2000,4243.49,5
2001,6642.63,5
2002,3642.86,9
2003,2065.22,2
2004,2178.03,1
2005,1357.40,5
2006,8251.48,10
2007,9305.94,10
2008,8190.21,2
2009,7559.27,5
2010,7006.34,8
2011,7421.97,9
2012,5322.04,2
2013,1924.37,5
2014,2909.54,5
2015,2696.47,3
2016,9052.39,8
2017,6642.10,4
2018,9212.51,7
2019,3258.88,10
2020,5984.62,3
2021,8893.95,3
2022,2390.01,9
2023,1384.72,5
2024,4714.61,7
2025,932.89,9
2026,5497.53,3
2027,8130.64,1
2028,249.00,6
2029,1637.51,2
2030,1998.26,5
2031,8840.35,3
2032,8978.42,4
2033,7065.86,7
2034,3436.05,2
2035,8613.29,2
2036,4657.71,8
2037,4496.35,1
2038,434.88,9
2039,2697.41,3
2040,7104.69,7
2041,1718.91,9
2042,5421.00,2
2043,7949.01,7
2044,4401.75,3
2045,927.14,10
2046,7192.72,3
2047,7996.48,1
2048,6268.73,4
2049,4462.90,5
2050,2003.39,7
2051,6551.80,9
2052,973.29,5
2053,7877.33,5
2054,3177.31,10
2055,432.41,1
2056,654.63,4
2057,4298.04,4
2058,1443.58,8
2059,6288.15,10
2060,258.35,7
2061,2929.78,5
2062,1152.01,9
2063,2771.53,6
2064,3415.57,9
2065,3666.54,3
2066,3325.80,2
2067,2946.88,6
2068,4546.21,4
2069,9255.68,1
2070,5109.59,1
2071,102.52,8
2072,226.38,7
2073,6230.46,3
2074,6587.17,3
2075,3812.07,5
2076,4431.95,10
2077,5914.63,9
2078,171.78,7
2079,2084.99,3
2080,1655.20,9
2081,7203.90,6
2082,4813.10,7
2083,9753.22,10
2084,9088.74,8
2085,3541.19,8
2086,7118.26,3
2087,2859.72,3
2088,4080.58,8
2089,7528.62,1
2090,4150.42,2
2091,3746.67,7
2092,5886.49,5
2093,7956.75,9
2094,8146.88,1
2095,1784.78,2
2096,1380.74,4
2097,5681.98,10
2098,1689.86,9
2099,242.38,6
2100,2833.29,8
2101,6745.99,3
2102,2966.32,7
2103,661.48,4
2104,2121.46,10
2105,3406.56,2
2106,4669.50,7
2107,2290.13,3
2108,9816.38,8
2109,6336.76,6
2110,6823.16,6
2111,5614.28,5
2112,9469.16,9
2113,4150.21,9
2114,3350.68,5
2115,5839.08,1
2116,7119.08,7
2117,9622.64,8
2118,4564.55,5
2119,4288.65,10
2120,3555.85,5
2121,5505.80,5
2122,2917.92,3
2123,3125.00,7
2124,2190.26,8
2125,6667.15,3
2126,7338.30,5
2127,1531.03,10
2128,8522.30,9
2129,9439.68,9
2130,2254.55,5
2131,9558.96,3
2132,8143.00,9
2133,3528.66,3
2134,1031.86,3
2135,9214.89,1
2136,8966.25,4
2137,6597.81,6
2138,9945.39,7
2139,1031.75,1
2140,9958.84,1
2141,6745.11,1
2142,8051.69,1
2143,8376.97,8
2144,3021.96,7
2145,3478.85,9
2146,358.26,6
2147,1047.98,9
2148,6874.42,8
2149,3517.61,1
2150,6544.74,7
2151,4327.73,9
2152,1797.92,1
2153,3762.99,8
2154,5155.76,4
2155,9603.94,9
2156,1926.76,2
2157,131.91,1
2158,3663.41,4
2159,7900.19,9
2160,7399.06,6
2161,7585.84,5
2162,8088.87,9
2163,8223.34,10
2164,2134.12,8
2165,3656.86,2
2166,1975.73,1
2167,8501.06,1
2168,4260.12,3
2169,5046.27,9
2170,3424.05,7
2171,8064.90,9
2172,5288.57,2
2173,4458.93,8
2174,622.22,6
2175,7128.33,10
2176,1016.83,10
2177,2737.32,5
2178,855.24,4
2179,515.96,5
2180,1837.27,6
2181,9571.80,5
2182,5320.98,6
2183,19.34,10
2184,2641.27,6
2185,4589.27,6
2186,2252.50,4
2187,2186.04,8
2188,2828.70,3
2189,9460.13,1
2190,3822.68,1
2191,6093.44,3
2192,5068.13,2
2193,813.89,2
2194,8098.65,5
2195,8714.57,9
2196,7400.50,10
2197,3216.61,1
2198,5916.85,3
2199,3853.23,5
2200,7038.36,8
2201,1238.96,4
2202,3965.70,5
2203,4306.67,7
2204,5785.59,4
2205,9731.19,4
2206,9591.25,6
2207,5908.50,10
2208,6386.77,2
2209,1822.10,7
2210,9882.42,9
2211,6411.27,7
2212,6312.95,8
2213,4871.74,8
2214,7445.61,10
2215,1786.91,6
2216,500.23,3
2217,5632.98,4
2218,7944.79,4
2219,7455.38,8
2220,7379.79,6
2221,7215.12,9
2222,9961.56,4
2223,2195.46,9
2224,3172.89,5
2225,2092.98,2
2226,6020.69,3
2227,8048.77,1
2228,7871.50,2
2229,7367.73,8
2230,4730.15,9
2231,396.86,1
2232,2585.08,5
2233,761.40,7
2234,7900.69,6
2235,8573.04,8
2236,2006.16,2
2237,8414.54,3
2238,3238.61,6
2239,8864.80,9
2240,7632.45,2
2241,8457.15,2
2242,2746.15,6
2243,8569.11,8
2244,7079.95,1
2245,7535.80,10
2246,9317.81,7
2247,1882.24,1
2248,2331.90,8
2249,1005.18,5
2250,9186.47,10
2251,5837.30,5
2252,5090.17,5
2253,1330.40,5
2254,5852.14,10
2255,7246.74,7
2256,530.78,1
2257,3396.52,1
2258,1916.91,4
2259,9663.94,7
2260,1712.35,8
2261,9884.88,7
2262,8853.22,5
2263,2746.88,3
2264,5646.09,7
2265,4651.10,10
2266,1148.65,4
2267,5088.67,2
2268,8608.15,3
2269,7127.37,6
2270,499.04,6
2271,5573.94,8
2272,2660.10,2
2273,6172.46,4
2274,7762.44,9
2275,7626.43,6
2276,7540.34,4
2277,7505.22,6
2278,5240.23,8
2279,5332.73,8
2280,2099.03,1
2281,4883.23,7
2282,9517.72,8
2283,358.21,3
2284,7271.76,7
2285,1525.72,9
2286,5574.77,10
2287,3815.80,8
2288,8221.27,6
2289,4930.67,7
2290,6168.48,6
2291,7804.67,5
2292,6724.55,3
2293,5198.61,7
2294,6592.94,7
2295,7204.98,2
2296,6141.81,3
2297,4251.09,2
2298,3837.60,7
2299,3496.67,8
2300,376.38,10
2301,919.80,8
2302,893.91,1
2303,8864.33,2
2304,5119.40,5
2305,4782.50,7
2306,1501.14,6
2307,656.68,3
2308,4370.13,7
2309,9835.09,4
2310,7975.67,8
2311,3388.65,6
2312,7732.93,2
2313,7614.23,4
2314,4934.21,8
2315,7905.33,1
2316,4313.67,1
2317,8223.08,4
2318,4699.71,4
2319,5071.51,9
2320,7173.71,8
2321,6862.89,8
2322,5969.95,1
2323,4406.96,10
2324,8246.26,4
2325,2936.31,1
2326,5932.15,1
2327,6456.85,5
2328,7380.14,8
2329,8563.46,10
2330,7423.13,8
2331,1368.32,6
2332,748.10,5
2333,3439.72,1
2334,6962.78,8
2335,5138.33,4
2336,3241.34,9
2337,3364.82,4
2338,6530.05,9
2339,9304.58,8
2340,6669.73,9
2341,485.38,5
2342,1803.66,8
2343,9470.44,6
2344,596.32,7
2345,4318.59,5
2346,2256.23,3
2347,2986.48,9
2348,5457.61,10
2349,3962.75,2
2350,3968.76,1
2351,6355.30,5
2352,8255.25,8
2353,3550.42,8
2354,4323.41,10
2355,8482.92,8
2356,9552.67,8
2357,4963.30,3
2358,8836.27,9
2359,6769.45,9
2360,6769.38,7
2361,4102.81,2
2362,4307.51,1
2363,9212.89,2
2364,2838.30,7
2365,9598.77,10
2366,9195.10,5
2367,7194.53,7
2368,1176.18,1
2369,5738.51,2
2370,1659.09,1
2371,420.87,1
2372,7614.25,2
2373,4611.97,10
2374,8077.15,7
2375,7615.92,2
2376,7446.27,7
2377,5993.53,6
2378,9997.84,10
2379,3989.81,8
2380,1073.21,6
2381,7319.26,6
2382,5476.90,8
2383,9253.45,8
2384,4858.69,10
2385,268.83,10
2386,1532.63,5
2387,8005.63,7
2388,4756.45,2
2389,4923.77,4
2390,8059.93,7
2391,7688.31,5
2392,9031.06,2
2393,7249.84,8
2394,9958.86,6
2395,7987.36,7
2396,2965.14,1
2397,738.40,6
2398,3461.81,9
2399,9549.99,2
2400,2831.25,6
2401,8442.73,5
2402,4684.42,2
2403,9197.09,7
2404,8603.96,4
2405,7357.66,7
2406,3279.12,5
2407,3427.59,3
2408,4897.04,9
2409,3116.57,3
2410,1735.98,10
2411,1943.59,6
2412,7433.50,6
2413,9317.47,7
2414,1353.96,4
2415,8169.37,5
2416,7990.40,2
2417,2440.50,10
2418,9197.19,4
2419,4293.79,7
2420,4208.06,10
2421,281.87,7
2422,6453.63,1
2423,4234.73,8
2424,1912.91,10
2425,9104.82,7
2426,7530.27,10
2427,9106.22,1
2428,6675.33,4
2429,2295.85,3
2430,947.02,1
2431,6262.51,8
2432,8208.93,2
2433,1215.21,3
2434,7632.57,2
2435,4800.35,8
2436,5914.65,9
2437,7143.17,9
2438,9579.26,6
2439,7519.90,4
2440,6383.02,3
2441,1749.11,6
2442,1979.66,7
2443,1775.95,2
2444,3990.25,10
2445,2348.51,7
2446,4946.23,9
2447,9395.85,7
2448,3858.21,4
2449,7363.16,2
2450,6706.63,2
2451,8896.59,6
2452,2396.22,5
2453,6862.67,2
2454,8770.38,5
2455,1603.11,1
2456,4401.70,5
2457,2841.10,4
2458,4978.94,5
2459,6951.23,9
2460,7269.55,1
2461,3970.16,3
2462,579.60,10
2463,1252.92,4
2464,2244.49,7
2465,9970.82,7
2466,4504.60,8
2467,8508.09,10
2468,9848.03,5
2469,1458.18,3
2470,7890.56,7
2471,1466.50,2
2472,1621.59,8
2473,2139.86,9
2474,4539.07,5
2475,6074.71,10
2476,3149.36,10
2477,1585.86,7
2478,4498.09,1
2479,2687.31,7
2480,3959.30,6
2481,8438.40,9
2482,234.57,1
2483,2978.41,6
2484,8348.23,2
2485,5893.18,5
2486,5972.32,9
2487,2358.17,6
2488,7436.13,3
2489,3558.67,7
2490,4685.33,7
2491,3881.16,8
2492,6827.79,6
2493,2388.25,1
2494,3964.88,2
2495,1127.32,3
2496,6143.97,4
2497,2280.00,1
2498,1520.26,6
2499,4342.83,1
2500,6382.11,5
2501,5152.31,1
2502,3425.97,5
2503,6247.52,8
2504,8576.01,3
2505,9828.44,8
2506,3394.72,4
2507,1347.05,4
2508,2546.25,2
2509,8901.34,4
2510,9333.70,6
2511,5332.10,8
2512,7668.07,5
2513,1900.19,9
2514,4232.89,7
2515,9203.63,9
2516,8530.41,8
2517,3543.41,3
2518,2037.40,7
2519,6132.25,2
2520,7119.75,6
2521,637.64,4
2522,5572.29,6
2523,7741.58,8
2524,9734.76,2
2525,6270.84,4
2526,2816.25,5
2527,499.38,7
2528,1222.10,9
2529,5347.35,7
2530,9862.07,8
2531,2206.96,3
2532,1321.62,7
2533,1226.18,3
2534,3755.07,5
2535,3196.81,7
2536,7918.33,6
2537,9248.84,9
2538,6066.59,6
2539,6779.37,10
2540,9821.30,4
2541,9281.10,2
2542,8538.60,9
2543,8724.74,9
2544,7324.06,5
2545,6043.38,10
2546,5425.82,7
2547,6121.33,3
2548,2248.46,2
2549,2967.34,9
2550,3265.96,8
2551,1822.54,9
2552,433.83,3
2553,2591.76,10
2554,7724.21,5
2555,1874.63,1
2556,8705.31,6
2557,4098.55,2
2558,8886.79,5
2559,9812.53,1
2560,5240.20,1
2561,6490.12,6
2562,919.53,5
2563,3517.51,4
2564,6948.34,6
2565,4122.39,8
2566,9360.66,4
2567,7449.24,7
2568,9992.25,6
2569,9832.94,4
2570,9483.28,4
2571,5496.97,10
2572,9895.17,7
2573,9741.71,9
2574,2141.35,8
2575,7438.20,2
2576,5819.81,1
2577,2952.23,6
2578,9304.13,7
2579,5050.14,2
2580,9547.89,2
2581,8843.95,1
2582,87.45,2
2583,2288.39,2
2584,3450.25,10
2585,4421.93,3
2586,9506.16,3
2587,7628.75,9
2588,3309.78,7
2589,4277.86,3
2590,6400.97,7
2591,5662.33,1
2592,1244.04,8
2593,6116.71,1
2594,4033.21,7
2595,9340.86,4
2596,1171.58,9
2597,5516.57,7
2598,6695.46,8
2599,3887.93,8
2600,4276.05,2
2601,4614.06,3
2602,8351.11,1
2603,8323.91,6
2604,4744.22,9
2605,746.10,2
2606,4795.19,1
2607,796.15,5
2608,6688.79,4
2609,2728.92,9
2610,9119.25,3
2611,9462.95,6
2612,1614.37,3
2613,4418.24,10
2614,1366.98,5
2615,1548.54,7
2616,2044.38,2
2617,7469.75,3
2618,7183.04,7
2619,9368.49,10
2620,999.41,4
2621,7807.15,6
2622,6986.21,1
2623,3618.66,6
2624,8901.72,8
2625,3205.21,8
2626,6738.91,2
2627,1027.60,10
2628,9178.47,8
2629,2608.35,10
2630,3738.68,8
2631,5591.55,2
2632,1345.45,8
2633,1330.44,4
2634,6023.32,7
2635,42.66,2
2636,5675.92,5
2637,119.59,9
2638,1959.68,9
2639,6945.25,4
2640,6693.25,9
2641,222.07,5
2642,7377.39,7
2643,6871.69,3
2644,3674.11,2
2645,1042.26,9
2646,1212.04,8
2647,4478.39,9
2648,5108.02,2
2649,1770.99,9
2650,7038.69,3
2651,1984.26,2
2652,631.74,4
2653,3442.72,10
2654,7104.61,5
2655,3547.99,10
2656,8341.63,5
2657,3281.90,5
2658,7511.80,3
2659,3347.19,2
2660,7584.43,2
2661,8912.42,7
2662,8052.73,7
2663,4781.56,9
2664,7336.52,4
2665,6028.76,9
2666,7869.16,6
2667,8153.98,8
2668,8104.21,2
2669,9465.95,7
2670,8582.32,7
2671,9427.38,3
2672,912.13,7
2673,4255.26,3
2674,9833.70,2
2675,3212.08,5
2676,394.33,8
2677,216.07,6
2678,8279.11,6
2679,9007.27,6
2680,262.24,7
2681,909.14,6
2682,9995.05,6
2683,902.08,9
2684,8495.97,5
2685,5364.79,1
2686,7984.50,2
2687,7435.71,4
2688,6490.24,10
2689,8899.77,7
2690,1010.57,4
2691,122.82,9
2692,1083.52,5
2693,7549.50,3
2694,7339.80,1
2695,6269.49,2
2696,908.56,4
2697,9167.70,3
2698,7143.04,6
2699,4136.62,4
2700,8824.92,5
2701,3083.36,5
2702,280.22,4
2703,6251.95,3
2704,328.95,4
2705,9355.51,7
2706,1986.43,4
2707,9728.44,9
2708,3783.55,6
2709,8128.83,1
2710,7580.28,1
2711,815.72,1
2712,2070.27,4
2713,9368.90,10
2714,8731.31,1
2715,4593.35,5
2716,6838.38,10
2717,3343.52,6
2718,8052.14,7
2719,9708.29,6
2720,5910.09,8
2721,2617.03,8
2722,5821.54,1
2723,2366.12,9
2724,1598.87,1
2725,7037.41,5
2726,2498.55,9
2727,3404.20,2
2728,2706.97,2
2729,4221.37,8
2730,3353.71,5
2731,7207.08,6
2732,5791.13,7
2733,9380.48,9
2734,7021.70,5
2735,1468.12,9
2736,1919.72,9
2737,9981.86,9
2738,8071.04,9
2739,2358.40,9
2740,3592.05,4
2741,2699.76,9
2742,4789.91,6
2743,532.75,6
2744,2750.43,3
2745,2389.71,1
2746,7303.05,2
2747,9584.64,10
2748,4887.71,2
2749,5405.04,10
2750,7863.37,5
2751,55.66,2
2752,6137.61,7
2753,2475.65,2
2754,4702.83,10
2755,8911.92,6
2756,9932.99,6
2757,9582.05,4
2758,3180.72,10
2759,6519.14,6
2760,7326.18,5
2761,8782.91,6
2762,3133.36,10
2763,579.42,2
2764,388.59,8
2765,4792.40,4
2766,9307.98,8
2767,9237.10,4
2768,1240.78,2
2769,7253.83,10
2770,2554.35,10
2771,3617.70,2
2772,212.22,1
2773,3119.18,5
2774,3051.29,4
2775,3433.07,8
2776,5389.00,5
2777,8319.28,3
2778,3261.34,9
2779,7967.44,1
2780,2380.55,3
2781,2997.45,5
2782,7535.17,7
2783,8753.38,1
2784,7521.05,1
2785,9979.84,6
2786,7328.51,6
2787,9553.06,1
2788,9918.26,6
2789,1868.41,6
2790,5847.79,6
2791,3879.63,1
2792,7772.54,1
2793,8167.97,2
2794,3606.76,3
2795,225.00,2
2796,2211.06,7
2797,196.71,6
2798,6854.79,7
2799,404.41,2
2800,7516.74,9
2801,8179.96,8
2802,4128.68,3
2803,6984.97,1
2804,79.00,10
2805,1889.53,3
2806,2283.25,8
2807,1634.41,8
2808,9653.08,4
2809,3467.06,1
2810,2271.95,2
2811,7407.91,3
2812,5586.73,6
2813,8656.82,2
2814,6677.42,9
2815,4484.97,5
2816,7558.34,2
2817,574.60,9
2818,5532.70,4
2819,675.12,8
2820,5067.25,6
2821,8351.62,1
2822,4327.60,6
2823,5130.11,6
2824,2427.17,10
2825,1518.21,9
2826,8260.42,4
2827,6132.24,4
2828,6335.79,5
2829,9829.52,10
2830,9773.99,9
2831,1572.12,8
2832,1228.34,1
2833,7386.31,1
2834,2206.00,6
2835,3786.43,6
2836,3570.22,2
2837,9366.36,10
2838,986.81,1
2839,8794.75,3
2840,3.53,8
2841,9457.82,2
2842,5234.43,3
2843,3656.66,10
2844,5834.71,1
2845,6173.26,1
2846,6824.42,2
2847,4664.15,2
2848,9735.01,10
2849,6624.19,1
2850,1053.74,7
2851,3391.20,4
2852,7723.15,6
2853,7047.92,4
2854,2871.01,7
2855,7241.43,3
2856,4508.88,4
2857,404.84,5
2858,5311.73,4
2859,6066.38,9
2860,3098.82,1
2861,2701.41,5
2862,2255.29,7
2863,6671.15,10
2864,4200.37,8
2865,1345.00,6
2866,5912.05,2
2867,2580.74,8
2868,5406.99,10
2869,799.38,1
2870,551.81,9
2871,7309.61,4
2872,6407.86,2
2873,3085.09,8
2874,7901.27,1
2875,5558.53,3
2876,536.98,7
2877,3256.89,8
2878,6366.63,4
2879,8257.09,2
2880,4862.07,4
2881,2890.71,10
